acc,name,length,n_conf,max_over_mean,plasticity_pct,plasticity_band,l2_delta_max,l2_delta_mean,l2_delta_max_resid,ens_spread_mean,cos_max,cos_mean,peak_localization,compartment,is_soluble
P26038,MOES_HUMAN,577,5,1.55514579386629,98.85169154668316,very_high,1122.2129957965913,721.6127261001504,237.182690203113,12.057514465381509,0.8883922903458539,0.6787597955971545,3.0226300292053603,soluble,True
Q96CP2,FWCH2_HUMAN,140,5,1.5542610888292605,98.84285840473457,very_high,1010.692143383456,650.2717919440424,182.76901136381048,7.887054508984686,0.836300957896466,0.5151756080238437,4.50114403897604,soluble,True
Q00577,PURA_HUMAN,322,5,1.5541520578918018,98.83402526278597,very_high,1001.0777541338005,644.131151163035,149.37085646097967,11.30517502075167,0.8198146363939031,0.5807532501955504,3.868823454396553,soluble,True
P45877,PPIC_HUMAN,212,5,1.553366524710423,98.82519212083739,very_high,959.3582740518758,617.5994260138734,122.0261797958094,8.930889378839648,0.8479214182244619,0.5165819314152459,4.547902778382513,soluble,True
P46781,RS9_HUMAN,194,5,1.5529480879513513,98.81635897888879,very_high,944.8004441462248,608.3915177042733,109.8205904492636,10.322071465871163,0.8738223178486039,0.5296026010310544,5.187518851248691,soluble,True
Q08117,TLE5_HUMAN,197,5,1.5528308819246757,98.8075258369402,very_high,1103.1167071745087,710.3907579463413,267.7448133843634,9.981982338432632,0.9015004248739376,0.6190937144835297,3.6928955309397713,soluble,True
O43542,XRCC3_HUMAN,346,5,1.5525470005583786,98.7986926949916,very_high,997.5384392601176,642.5173852384481,142.69522084182313,11.642298128680494,0.9498066044405992,0.6089137027668227,5.697659942440942,soluble,True
P16949,STMN1_HUMAN,149,5,1.5520465097900094,98.78985955304302,very_high,1178.1181159512262,759.0739765324897,349.01886365202813,8.82876340336709,0.9697957810298238,0.63872084042852,3.1913310907849106,soluble,True
P04040,CATA_HUMAN,527,5,1.551162121829858,98.78102641109443,very_high,997.8826655199168,643.3129403270849,119.38636147950876,11.266507887872232,0.945810390189258,0.6221165793558309,4.849019412165999,soluble,True
Q96EM0,T3HPD_HUMAN,354,5,1.5510542070683568,98.77219326914583,very_high,1019.114142138434,657.0461157918572,163.22548347164843,10.977714026103584,0.8549121482026716,0.6346956230882623,5.787222770780097,soluble,True
P54920,SNAA_HUMAN,295,5,1.5503560268164738,98.76336012719725,very_high,1031.725121178408,665.4762540546373,183.54658434424528,11.098824843203785,0.8532850500646536,0.61114269467016,3.4642440170399222,soluble,True
Q96FH0,BORC8_HUMAN,119,5,1.5495605396309322,98.75452698524866,very_high,1201.404750513202,775.3196598551727,376.2258991458459,8.454693767688445,0.8989912935182925,0.6469772989721162,3.1183002813775182,soluble,True
Q14123,PDE1C_HUMAN,709,5,1.549058143478864,98.74569384330006,very_high,1103.5517437375408,712.4017574044335,201.27167404395743,11.45036172371903,0.9508860253041,0.6794848536331919,3.477865558659752,soluble,True
P15259,PGAM2_HUMAN,253,5,1.5488630705451485,98.73686070135147,very_high,996.0642884092018,643.093832727945,153.37431287961795,11.652655265959291,0.8651228004441314,0.6118164166547713,5.120368263598103,soluble,True
Q8IYM9,TRI22_HUMAN,498,5,1.5487847143857012,98.72802755940288,very_high,1081.911850743808,698.5553516205646,207.20526760418045,12.35677015934163,0.9553519849489756,0.6843728071746706,4.73956008011713,soluble,True
P61964,WDR5_HUMAN,334,5,1.548671802334885,98.71919441745429,very_high,943.9470723782348,609.520410298377,90.67201433267736,11.926469492863816,0.8459102334784009,0.5774419988388774,5.671719694116654,soluble,True
Q9NXR1,NDE1_HUMAN,335,5,1.5481882082910634,98.7103612755057,very_high,1226.7704914569852,792.3910574216187,373.3647533803662,12.085029464265125,0.9577027664804086,0.7269815651248136,3.471723217951531,soluble,True
Q86YJ6,THNS2_HUMAN,484,5,1.5477538034757703,98.7015281335571,very_high,956.4493795455618,617.9596376349573,83.57231684079397,11.783428981837922,0.8496657574919453,0.596014096259325,7.371600894131847,soluble,True
Q9NUV9,GIMA4_HUMAN,329,5,1.5466913390630788,98.69269499160852,very_high,1003.8539135214676,649.0331252051968,151.23225563121696,11.342590870360835,0.8664138202040145,0.5933779496903999,4.853346151889284,soluble,True
Q92546,RGP1_HUMAN,391,5,1.546597488836986,98.68386184965992,very_high,999.9591625403898,646.5542390675902,139.23534272433233,11.500252174145354,0.8634054587265255,0.6122595859405057,5.118991823457046,soluble,True
Q99623,PHB2_HUMAN,299,5,1.5463803911757217,98.67502870771133,very_high,1097.2177230032423,709.5393405548006,248.51646604483392,10.920268003513437,0.898844298516343,0.6354739333476419,3.394597060021263,soluble,True
Q7Z6B7,SRGP1_HUMAN,1085,5,1.5458046201568931,98.66619556576273,very_high,1186.845518733007,767.7849472406164,235.4297573603363,12.13782845219295,0.9636309917987078,0.7374610959198502,4.152983401346739,soluble,True
O76083,PDE9A_HUMAN,593,5,1.5456632090291136,98.65736242381415,very_high,989.1584065693576,639.9572693388604,102.03722047889676,11.815951927056885,0.8954048044787062,0.6140148904514905,4.229111516656014,soluble,True
Q13946,PDE7A_HUMAN,482,5,1.5453217902382927,98.64852928186556,very_high,961.8390043473692,622.4198807146217,89.22330170472412,11.678052955283038,0.8205620232388818,0.5833200802052275,4.898453280855306,soluble,True
P29728,OAS2_HUMAN,719,5,1.5452118090163316,98.63969613991696,very_high,1027.0075882425178,664.6387131190492,123.42071823832045,11.013379607516542,0.8944309810663703,0.6439881659243402,5.123958603450237,soluble,True
Q9H871,RMD5A_HUMAN,391,5,1.5443816282975256,98.63086299796838,very_high,1013.073083841138,655.9732810059203,152.3492640250804,11.374666599638612,0.9705581425450012,0.6179773575720509,4.691073769440049,soluble,True
P53567,CEBPG_HUMAN,150,5,1.5436989181479162,98.6220298560198,very_high,1091.8663674186726,707.3052617845437,262.6364350884131,8.505218771873233,0.9142220284920306,0.5921114270844198,3.777615679734532,soluble,True
Q99640,PMYT1_HUMAN,499,5,1.543569403881958,98.6131967140712,very_high,1029.278349385213,666.817019562006,154.44108621452415,11.003215959471945,0.9023715375324296,0.63251447061424,3.51234427395977,soluble,True
O15392,BIRC5_HUMAN,142,5,1.541306115024646,98.6043635721226,very_high,947.7249955927084,614.8843415027991,119.54050351094008,9.013175069600951,0.8414882373353244,0.5076558094858714,4.684114233805382,soluble,True
Q3YBR2,TBRG1_HUMAN,411,5,1.5405873071124403,98.59553043017402,very_high,1074.6762172490246,697.5756662968847,211.33879681173912,11.230667989020244,0.892793255400141,0.635279122125519,3.307637734002581,soluble,True
Q9UHA3,RLP24_HUMAN,163,5,1.5403910376301886,98.58669728822542,very_high,1047.9763937002851,680.3314016361728,217.04762096622744,10.41359554988746,0.8452098382347459,0.5893789052248285,4.222980009313113,soluble,True
Q9Y237,PIN4_HUMAN,131,5,1.5402999049029578,98.57786414627682,very_high,936.0371260489544,607.6979704198491,109.29011430886146,8.929991700526186,0.8180720267560285,0.4937569798043835,3.949354655110573,soluble,True
Q13614,MTMR2_HUMAN,643,5,1.540088104406724,98.56903100432824,very_high,1012.7765980568524,657.6095193238676,119.12141041332144,11.904997982624543,0.9123995910664228,0.6302730278888794,4.037163761059345,soluble,True
P54845,NRL_HUMAN,237,5,1.5399018659165065,98.56019786237965,very_high,1064.257574550886,691.120387672191,223.6584795182847,11.043886851133657,0.9187293950336936,0.636576460076067,4.507796048559082,soluble,True
Q9UNT1,RBL2B_HUMAN,228,5,1.539373111718146,98.55136472043105,very_high,970.4467675887678,630.4168626825502,131.02379283571895,10.472450379971471,0.8181884259197582,0.547799954325486,3.7999601868849022,soluble,True
Q9NUU6,OTULL_HUMAN,356,5,1.539045599362016,98.54253157848247,very_high,1021.9575836037797,664.0203409345863,165.80756487487133,11.474525142365378,0.929993135460408,0.6018936711059891,2.943183357730941,soluble,True
P05412,JUN_HUMAN,331,5,1.536714907506576,98.53369843653388,very_high,1079.8972431546745,702.7310256951591,227.0142252023012,11.191839852695676,0.9402957447789184,0.6216552175449097,5.171624004118428,soluble,True
O60756,BCE1_HUMAN,84,5,1.5363688458266525,98.52486529458528,very_high,1252.3892780579647,815.1618548230667,431.7842277777578,7.195006452949481,0.9305389505467784,0.6799772619700784,2.744264741631542,soluble,True
Q9NX70,MED29_HUMAN,200,5,1.5356520552623694,98.51603215263668,very_high,1023.4330387329012,666.4485195225488,187.66910484957157,11.054289412781104,0.8292617932451318,0.5888104770199145,3.693526690362174,soluble,True
P83436,COG7_HUMAN,770,5,1.5354074483753957,98.50719901068811,very_high,1099.2025459468523,715.9028355036155,188.9509943585233,11.989194381472595,0.8502055019680645,0.6744015162109878,3.854656445647568,soluble,True
O75044,SRGP2_HUMAN,1071,5,1.535121830551981,98.49836586873951,very_high,1147.0526731168147,747.2062804962105,197.4664321790036,12.152782704066125,0.9248651074434422,0.7290997681428698,4.929924772269913,soluble,True
P49902,5NTC_HUMAN,561,5,1.5345785693271157,98.48953272679091,very_high,1060.1218355505043,690.8227814062421,177.1824104540085,11.247130496494815,0.9603552267406096,0.6748693933766355,4.753038081557239,soluble,True
Q9UBK7,RBL2A_HUMAN,228,5,1.534487679151033,98.48069958484233,very_high,932.9757197172308,608.0046991526659,93.552744964182,11.312204972381076,0.8153651495278856,0.5263428761835574,3.787645597273783,soluble,True
Q96SQ9,CP2S1_HUMAN,504,5,1.5332709024808908,98.47186644289374,very_high,937.8465799638318,611.6639782603498,62.35591663783589,11.87042404387592,0.8420923242975367,0.582762033242554,5.9966940874641494,soluble,True
Q676U5,A16L1_HUMAN,607,5,1.533008291472733,98.46303330094514,very_high,1023.1989365024232,667.4451418119347,134.2482299771027,11.63971200849364,0.9114524689725152,0.6295569083548814,2.967937486456209,soluble,True
Q9C029,TRIM7_HUMAN,511,5,1.5327422256245948,98.45420015899656,very_high,1063.725752828686,694.0017277815148,187.3203292852602,11.669499201344264,1.0335995924122374,0.6763464102129365,4.0025042993772795,soluble,True
O95677,EYA4_HUMAN,639,5,1.5318678287253265,98.44536701704797,very_high,1001.4432740898908,653.739999828617,108.31080657060544,12.124902513053064,0.921253708374323,0.6233908515389542,5.858637376034954,soluble,True
Q9UH03,SEPT3_HUMAN,358,5,1.5301642579824375,98.43653387509937,very_high,969.9961244681864,633.9163389854774,113.5847456771554,11.463269663926043,0.7884177541142533,0.5822951169700555,4.780356857314888,soluble,True
Q13114,TRAF3_HUMAN,568,5,1.5298091058280006,98.42770073315079,very_high,1102.8632383504478,720.915592767373,219.00905303652212,11.339024472820356,0.9963656767396764,0.7082799394532564,3.594759207797056,soluble,True
Q9UHK6,AMACR_HUMAN,382,5,1.529704100641896,98.41886759120219,very_high,1025.3510094663486,670.2936921163773,165.80330992984386,11.509240598535492,0.8956552359002518,0.6446479373932785,4.769673731744644,soluble,True
P28329,CLAT_HUMAN,748,5,1.5294932276237103,98.4100344492536,very_high,1016.7317510868232,664.7507375138456,109.35516018184512,11.691751851333574,0.9380975915462472,0.6565326980707511,5.113004731854447,soluble,True
Q8TDH9,BL1S5_HUMAN,187,5,1.5288641204897224,98.401201307305,very_high,1223.6359041175142,800.3562172183314,389.5708106379829,10.854605343221802,0.928983619701315,0.6953192681813067,3.291675047787878,soluble,True
Q9HBG6,IF122_HUMAN,1241,5,1.528792752660573,98.39236816535642,very_high,1060.4533615251044,693.6541003861107,88.65151530685489,11.887564625707528,0.9108302532732706,0.6854736790783194,6.363461301015664,soluble,True
Q9H115,SNAB_HUMAN,298,5,1.5283317671512318,98.38353502340783,very_high,975.5234271811208,638.2929728654016,126.9528502537737,9.822734064435508,0.8073535262261462,0.5665289957273205,3.5660337091354934,soluble,True
Q5TZF3,ANR45_HUMAN,266,5,1.527577328370061,98.37470188145923,very_high,981.20306868892,642.3262838905478,136.81425275553795,11.34364233091162,0.8646638616591222,0.6020145977437769,4.245734439495409,soluble,True
Q9H069,DRC3_HUMAN,523,5,1.526850369238257,98.36586873951065,very_high,1042.7762061849328,682.9590031822472,164.80262226877028,11.72246849434442,0.93939570859941,0.6528995295499813,4.531429756014036,soluble,True
P61218,RPAB2_HUMAN,127,5,1.5266399746322763,98.35703559756205,very_high,1057.306449369526,692.5709184463574,231.08215775367887,8.446958401444935,0.8912057226511758,0.5663499036214573,2.665611213077971,soluble,True
Q96LR5,UB2E2_HUMAN,201,5,1.5265308225460388,98.34820245561346,very_high,951.6385969511902,623.3995297667585,115.74398303679914,10.711245824499288,0.8072307439992563,0.5511626559353424,2.925935537408434,soluble,True
Q8N3F0,MTURN_HUMAN,131,5,1.5248610211447986,98.33936931366487,very_high,979.433629002383,642.3100960804562,152.68661726229016,9.502763590354494,0.7922436335442209,0.5293558285079393,4.369437957979513,soluble,True
Q4G0J3,LARP7_HUMAN,582,5,1.52468215495384,98.33053617171628,very_high,1051.2609139931308,689.4951256404213,165.57720824434546,11.713505684811969,0.9026811513264744,0.6745798896665687,4.594198644619486,soluble,True
O94832,MYO1D_HUMAN,1006,5,1.524116437888215,98.32170302976769,very_high,1046.405606978229,686.5653968187518,105.31356805940892,12.03501310414198,0.9200519889124612,0.6834028790250511,5.492731094262727,soluble,True
Q14141,SEPT6_HUMAN,434,5,1.5239111652299284,98.3128698878191,very_high,1024.9105475946114,672.5526861261947,158.56748644291372,11.553874917803498,0.9082319792482982,0.6408230231969086,3.1546353281973403,soluble,True
Q9H8H2,DDX31_HUMAN,851,5,1.5233957039941342,98.3040367458705,very_high,1026.7561736423831,673.9917743950874,105.91953953808058,11.40424088830264,0.8505027479719502,0.6486468885295907,4.43999571577627,soluble,True
Q9UJA5,TRM6_HUMAN,497,5,1.523277690113919,98.2952036039219,very_high,1005.9394222931592,660.378228355991,131.3635191845932,12.153749789089035,0.8557384888399286,0.6271855138279621,3.950941937107457,soluble,True
Q969V4,TEKT1_HUMAN,418,5,1.522963955725748,98.28637046197332,very_high,1126.0961956677002,739.4109305295747,261.84401501298487,11.379263830639388,0.9160299009348398,0.6787366297200644,3.4581845459362013,soluble,True
Q3SXM5,HSDL1_HUMAN,330,5,1.5228906078167153,98.27753732002473,very_high,968.3789546205256,635.8821504633971,115.62661669921386,10.827105243934277,0.854326719817425,0.6005344387108796,5.381023559152407,soluble,True
Q9Y383,LC7L2_HUMAN,392,5,1.522407617331765,98.26870417807613,very_high,1106.2154646319657,726.6223920826421,245.3609647848466,11.238079802476138,0.939709509005652,0.6459800828173202,2.6247862606725403,soluble,True
Q15438,CYH1_HUMAN,398,5,1.522204777381298,98.25987103612755,very_high,1016.5433521874032,667.8098553432975,154.90477215391593,11.056562021781303,0.8479736463623424,0.6400011286913722,4.522138019661813,soluble,True
Q9P0M6,H2AW_HUMAN,372,5,1.5220269326027436,98.25103789417896,very_high,1037.6797550283952,681.7748968820072,179.43885580250446,10.79267400098957,0.8218417712112811,0.64206164892282,5.32692397294816,soluble,True
P11712,CP2C9_HUMAN,490,5,1.5217791376242062,98.24220475223036,very_high,921.060946792174,605.25270981741,47.39980390103767,11.88330158019266,0.8292545353905569,0.5806828380378645,6.338633295935997,soluble,True
Q96F44,TRI11_HUMAN,468,5,1.5217458809648388,98.23337161028178,very_high,1060.7694961905006,697.0740052316849,189.98331398271523,10.78806212816766,1.0156229911136905,0.6797088279868246,3.9818404127397646,soluble,True
Q2KHN1,RN151_HUMAN,245,5,1.5215466579536376,98.2245384683332,very_high,1039.3562629092935,683.0919429744112,197.71172762820103,10.946013079055774,0.8387106380355849,0.6099355214685681,3.9280784176872374,soluble,True
Q6ZNE5,BAKOR_HUMAN,492,5,1.5206567089306324,98.2157053263846,very_high,1056.551527922623,694.7995045272897,182.62902496936408,11.060436570357838,0.8779211911770032,0.6664059804082674,4.026964181785154,soluble,True
Q9NS28,RGS18_HUMAN,235,5,1.5200807465149295,98.206872184436,very_high,959.2155978204654,631.0293713134168,118.87786284998674,10.773524968361668,0.8072294317259818,0.5496052930367094,3.8011159935435535,soluble,True
Q15147,PLCB4_HUMAN,1175,5,1.519916034109548,98.19803904248742,very_high,1091.3211213115146,718.0140855276599,128.14415714331767,11.984066034211558,0.977559051701904,0.7181652194272076,4.84931604898993,soluble,True
O75419,CDC45_HUMAN,566,5,1.519412000157344,98.18920590053882,very_high,1090.9724638227185,718.0228033661855,207.37963857091563,11.661796960324205,0.9745503443259916,0.7021068516897071,4.351628827256086,soluble,True
P78346,RPP30_HUMAN,268,5,1.5182473190366386,98.18037275859022,very_high,971.4077648437624,639.8218212949811,126.75758884825756,10.609719642713342,0.8954627781734812,0.5983815735556592,4.008935828150824,soluble,True
O95219,SNX4_HUMAN,450,5,1.517998214587846,98.17153961664164,very_high,1084.731195605895,714.5800207010744,216.2972539572148,11.753027505400098,0.8998190824682059,0.6759041979749332,4.074360377901393,soluble,True
Q9UIL8,PHF11_HUMAN,331,5,1.5177959110430836,98.16270647469305,very_high,1048.0887284063194,690.533371963374,195.20571045394615,11.262181038267562,0.8636222118529828,0.6514354469612329,4.211779150426304,soluble,True
Q8WUJ0,STYX_HUMAN,223,5,1.5176959579611893,98.15387333274445,very_high,948.888630393607,625.2165497408239,110.11905579586517,10.592782604662332,0.8002993298402917,0.5367650209830542,4.234790741205981,soluble,True
Q8IWE4,DCNL3_HUMAN,304,5,1.5172886532833765,98.14504019079587,very_high,979.8758017799328,645.8071110318974,130.5211446662173,10.645641252284328,0.8831672704426784,0.5911928778364279,4.1162627704316215,soluble,True
